"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"6767","335643","0","999","DOI","10.2135/cropsci2017.04.0244"
"6769","335643","0","999","Barcode","11G5060101"
"6768","335643","0","999","Genotype","Stampede"
"6772","335644","0","999","Barcode","11G5060341"
"6771","335644","0","999","Genotype","Stampede"
"6770","335644","0","999","DOI","10.2135/cropsci2017.04.0244"
"6773","335645","0","999","DOI","10.2135/cropsci2017.04.0244"
"6775","335645","0","999","Barcode","11G5060412"
"6774","335645","0","999","Genotype","Stampede"
"6776","335646","0","999","DOI","10.2135/cropsci2017.04.0244"
"6778","335646","0","999","Barcode","11G5060649"
"6777","335646","0","999","Genotype","Stampede"
"6779","335647","0","999","DOI","10.2135/cropsci2017.04.0244"
"6780","335647","0","999","Genotype","ND_307"
"6781","335647","0","999","Barcode","11G5060342"
"6782","335648","0","999","DOI","10.2135/cropsci2017.04.0244"
"6784","335648","0","999","Barcode","11G5060650"
"6783","335648","0","999","Genotype","ND_307"
"6785","335649","0","999","DOI","10.2135/cropsci2017.04.0244"
"6786","335649","0","999","Genotype","Frontier"
"6787","335649","0","999","Barcode","11G5060343"
"6790","335650","0","999","Barcode","11G5060651"
"6788","335650","0","999","DOI","10.2135/cropsci2017.04.0244"
"6789","335650","0","999","Genotype","Frontier"
"6791","335651","0","999","DOI","10.2135/cropsci2017.04.0244"
"6793","335651","0","999","Barcode","11G5060349"
"6792","335651","0","999","Genotype","ND040494_4"
"6794","335652","0","999","DOI","10.2135/cropsci2017.04.0244"
"6795","335652","0","999","Genotype","ND040494_4"
"6796","335652","0","999","Barcode","11G5060657"
"6798","335653","0","999","Genotype","ND041062_1"
"6797","335653","0","999","DOI","10.2135/cropsci2017.04.0244"
"6799","335653","0","999","Barcode","11G5060352"
"6801","335654","0","999","Genotype","ND041062_1"
"6802","335654","0","999","Barcode","11G5060660"
"6800","335654","0","999","DOI","10.2135/cropsci2017.04.0244"
"6805","335655","0","999","Barcode","11G5060353"
"6803","335655","0","999","DOI","10.2135/cropsci2017.04.0244"
"6804","335655","0","999","Genotype","ND060197"
"6808","335656","0","999","Barcode","11G5060661"
"6807","335656","0","999","Genotype","ND060197"
"6806","335656","0","999","DOI","10.2135/cropsci2017.04.0244"
"6810","335657","0","999","Genotype","Hatton"
"6811","335657","0","999","Barcode","11G5060354"
"6809","335657","0","999","DOI","10.2135/cropsci2017.04.0244"
"6812","335658","0","999","DOI","10.2135/cropsci2017.04.0244"
"6814","335658","0","999","Barcode","11G5060662"
"6813","335658","0","999","Genotype","Hatton"
"6817","335659","0","999","Barcode","11G5060360"
"6816","335659","0","999","Genotype","GTS_900"
"6815","335659","0","999","DOI","10.2135/cropsci2017.04.0244"
"6819","335660","0","999","Genotype","GTS_900"
"6818","335660","0","999","DOI","10.2135/cropsci2017.04.0244"
"6820","335660","0","999","Barcode","11G5060668"
"6823","335661","0","999","Barcode","11G5060362"
"6821","335661","0","999","DOI","10.2135/cropsci2017.04.0244"
"6822","335661","0","999","Genotype","CDCWM_2"
"6825","335662","0","999","Genotype","CDCWM_2"
"6826","335662","0","999","Barcode","11G5060670"
"6824","335662","0","999","DOI","10.2135/cropsci2017.04.0244"
"6827","335663","0","999","DOI","10.2135/cropsci2017.04.0244"
"6828","335663","0","999","Genotype","CDC_Pinnacle"
"6829","335663","0","999","Barcode","11G5060363"
"6831","335664","0","999","Genotype","CDC_Pinnacle"
"6832","335664","0","999","Barcode","11G5060671"
"6830","335664","0","999","DOI","10.2135/cropsci2017.04.0244"
"6834","335665","0","999","Genotype","CDC_Pintium"
"6835","335665","0","999","Barcode","11G5060367"
"6833","335665","0","999","DOI","10.2135/cropsci2017.04.0244"
"6838","335666","0","999","Barcode","11G5060675"
"6837","335666","0","999","Genotype","CDC_Pintium"
"6836","335666","0","999","DOI","10.2135/cropsci2017.04.0244"
"6840","335667","0","999","Genotype","CDC_Camino"
"6841","335667","0","999","Barcode","11G5060371"
"6839","335667","0","999","DOI","10.2135/cropsci2017.04.0244"
"6844","335668","0","999","Barcode","11G5060679"
"6843","335668","0","999","Genotype","CDC_Camino"
"6842","335668","0","999","DOI","10.2135/cropsci2017.04.0244"
"6847","335669","0","999","Barcode","11G5060391"
"6845","335669","0","999","DOI","10.2135/cropsci2017.04.0244"
"6846","335669","0","999","Genotype","Max"
"6848","335670","0","999","DOI","10.2135/cropsci2017.04.0244"
"6850","335670","0","999","Barcode","11G5060699"
"6849","335670","0","999","Genotype","Max"
"6853","335671","0","999","Barcode","11G5060392"
"6852","335671","0","999","Genotype","Jackpot"
"6851","335671","0","999","DOI","10.2135/cropsci2017.04.0244"
"6854","335672","0","999","DOI","10.2135/cropsci2017.04.0244"
"6855","335672","0","999","Genotype","Jackpot"
"6856","335672","0","999","Barcode","11G5060700"
"6857","335673","0","999","DOI","10.2135/cropsci2017.04.0244"
"6859","335673","0","999","Barcode","11G5060393"
"6858","335673","0","999","Genotype","Gala"
"6862","335674","0","999","Barcode","11G5060701"
"6860","335674","0","999","DOI","10.2135/cropsci2017.04.0244"
"6861","335674","0","999","Genotype","Gala"
"6865","335675","0","999","Barcode","11G5060394"
"6863","335675","0","999","DOI","10.2135/cropsci2017.04.0244"
"6864","335675","0","999","Genotype","Sequoia"
"6866","335676","0","999","DOI","10.2135/cropsci2017.04.0244"
"6868","335676","0","999","Barcode","11G5060702"
"6867","335676","0","999","Genotype","Sequoia"
"6870","335677","0","999","Genotype","Apache"
"6869","335677","0","999","DOI","10.2135/cropsci2017.04.0244"
"6871","335677","0","999","Barcode","11G5060395"
"6873","335678","0","999","Genotype","Apache"
"6874","335678","0","999","Barcode","11G5060703"
"6872","335678","0","999","DOI","10.2135/cropsci2017.04.0244"
"6875","335679","0","999","DOI","10.2135/cropsci2017.04.0244"
"6877","335679","0","999","Barcode","11G5060396"
"6876","335679","0","999","Genotype","Fiesta"
"6878","335680","0","999","DOI","10.2135/cropsci2017.04.0244"
"6879","335680","0","999","Genotype","Fiesta"
"6880","335680","0","999","Barcode","11G5060704"
"6883","335681","0","999","Barcode","11G5060397"
"6882","335681","0","999","Genotype","Bighorn"
"6881","335681","0","999","DOI","10.2135/cropsci2017.04.0244"
"6886","335682","0","999","Barcode","11G5060705"
"6885","335682","0","999","Genotype","Bighorn"
"6884","335682","0","999","DOI","10.2135/cropsci2017.04.0244"
"6887","335683","0","999","DOI","10.2135/cropsci2017.04.0244"
"6888","335683","0","999","Genotype","Buster"
"6889","335683","0","999","Barcode","11G5060398"
"6891","335684","0","999","Genotype","Buster"
"6890","335684","0","999","DOI","10.2135/cropsci2017.04.0244"
"6892","335684","0","999","Barcode","11G5060706"
"6893","335685","0","999","DOI","10.2135/cropsci2017.04.0244"
"6895","335685","0","999","Barcode","11G5060399"
"6894","335685","0","999","Genotype","Medicine_Hat"
"6897","335686","0","999","Genotype","Medicine_Hat"
"6898","335686","0","999","Barcode","11G5060707"
"6896","335686","0","999","DOI","10.2135/cropsci2017.04.0244"
"6900","335687","0","999","Genotype","Windbreaker"
"6899","335687","0","999","DOI","10.2135/cropsci2017.04.0244"
"6901","335687","0","999","Barcode","11G5060400"
"6903","335688","0","999","Genotype","Windbreaker"
"6902","335688","0","999","DOI","10.2135/cropsci2017.04.0244"
"6904","335688","0","999","Barcode","11G5060708"
"6906","335689","0","999","Genotype","Mariah"
"6905","335689","0","999","DOI","10.2135/cropsci2017.04.0244"
"6907","335689","0","999","Barcode","11G5060401"
"6910","335690","0","999","Barcode","11G5060709"
"6908","335690","0","999","DOI","10.2135/cropsci2017.04.0244"
"6909","335690","0","999","Genotype","Mariah"
"6911","335691","0","999","DOI","10.2135/cropsci2017.04.0244"
"6913","335691","0","999","Barcode","11G5060402"
"6912","335691","0","999","Genotype","Focus"
"6914","335692","0","999","DOI","10.2135/cropsci2017.04.0244"
"6915","335692","0","999","Genotype","Focus"
"6916","335692","0","999","Barcode","11G5060710"
"6918","335693","0","999","Genotype","Vision"
"6917","335693","0","999","DOI","10.2135/cropsci2017.04.0244"
"6919","335693","0","999","Barcode","11G5060403"
"6920","335694","0","999","DOI","10.2135/cropsci2017.04.0244"
"6921","335694","0","999","Genotype","Vision"
"6922","335694","0","999","Barcode","11G5060711"
"6923","335696","0","999","DOI","10.2135/cropsci2017.04.0244"
"6924","335696","0","999","Genotype","DOR_364"
"6925","335696","0","999","Barcode","11G5070015"
"6927","335697","0","999","Genotype","DOR_364"
"6928","335697","0","999","Barcode","11G5070144"
"6926","335697","0","999","DOI","10.2135/cropsci2017.04.0244"
"6931","335698","0","999","Barcode","11G5070022"
"6930","335698","0","999","Genotype","IBC_301_204"
"6929","335698","0","999","DOI","10.2135/cropsci2017.04.0244"
"6933","335699","0","999","Genotype","IBC_301_204"
"6934","335699","0","999","Barcode","11G5070113"
"6932","335699","0","999","DOI","10.2135/cropsci2017.04.0244"
"6935","335700","0","999","DOI","10.2135/cropsci2017.04.0244"
"6936","335700","0","999","Genotype","CENTA_Pupil"
"6937","335700","0","999","Barcode","11G5070010"
"6940","335701","0","999","Barcode","11G5070155"
"6939","335701","0","999","Genotype","CENTA_Pupil"
"6938","335701","0","999","DOI","10.2135/cropsci2017.04.0244"
"6941","335702","0","999","DOI","10.2135/cropsci2017.04.0244"
"6943","335702","0","999","Barcode","11G5070018"
"6942","335702","0","999","Genotype","F07_449_9_3"
"6945","335703","0","999","Genotype","F07_449_9_3"
"6946","335703","0","999","Barcode","11G5070171"
"6944","335703","0","999","DOI","10.2135/cropsci2017.04.0244"
"6948","335704","0","999","Genotype","Merlot"
"6947","335704","0","999","DOI","10.2135/cropsci2017.04.0244"
"6949","335704","0","999","Barcode","11G5070075"
"6952","335705","0","999","Barcode","11G5070156"
"6951","335705","0","999","Genotype","Merlot"
"6950","335705","0","999","DOI","10.2135/cropsci2017.04.0244"
"6954","335706","0","999","Genotype","Com_Red_Mex"
"6953","335706","0","999","DOI","10.2135/cropsci2017.04.0244"
"6955","335706","0","999","Barcode","11G5070012"
"6957","335707","0","999","Genotype","Com_Red_Mex"
"6956","335707","0","999","DOI","10.2135/cropsci2017.04.0244"
"6958","335707","0","999","Barcode","11G5070117"
"6961","335708","0","999","Barcode","11G5070051"
"6959","335708","0","999","DOI","10.2135/cropsci2017.04.0244"
"6960","335708","0","999","Genotype","UI_239"
"6964","335709","0","999","Barcode","11G5070163"
"6962","335709","0","999","DOI","10.2135/cropsci2017.04.0244"
"6963","335709","0","999","Genotype","UI_239"
"6966","335710","0","999","Genotype","NW_63"
"6965","335710","0","999","DOI","10.2135/cropsci2017.04.0244"
"6967","335710","0","999","Barcode","11G5070034"
"6968","335711","0","999","DOI","10.2135/cropsci2017.04.0244"
"6969","335711","0","999","Genotype","NW_63"
"6970","335711","0","999","Barcode","11G5070201"
"6971","335712","0","999","DOI","10.2135/cropsci2017.04.0244"
"6973","335712","0","999","Barcode","11G5070057"
"6972","335712","0","999","Genotype","USRM_20"
"6976","335713","0","999","Barcode","11G5070139"
"6974","335713","0","999","DOI","10.2135/cropsci2017.04.0244"
"6975","335713","0","999","Genotype","USRM_20"
"6979","335714","0","999","Barcode","11G5060122"
"6978","335714","0","999","Genotype","AC_Earlired"
"6977","335714","0","999","DOI","10.2135/cropsci2017.04.0244"
"6980","335715","0","999","DOI","10.2135/cropsci2017.04.0244"
"6981","335715","0","999","Genotype","AC_Earlired"
"6982","335715","0","999","Barcode","11G5060430"
"6985","335716","0","999","Barcode","11G5060133"
"6983","335716","0","999","DOI","10.2135/cropsci2017.04.0244"
"6984","335716","0","999","Genotype","DOR_364"
"6988","335717","0","999","Barcode","11G5060441"
"6986","335717","0","999","DOI","10.2135/cropsci2017.04.0244"
"6987","335717","0","999","Genotype","DOR_364"
"6989","335718","0","999","DOI","10.2135/cropsci2017.04.0244"
"6990","335718","0","999","Genotype","PR_0340_3_3_1"
"6991","335718","0","999","Barcode","11G5060135"
"6992","335719","0","999","DOI","10.2135/cropsci2017.04.0244"
"6993","335719","0","999","Genotype","PR_0340_3_3_1"
"6994","335719","0","999","Barcode","11G5060443"
"6995","335720","0","999","DOI","10.2135/cropsci2017.04.0244"
"6996","335720","0","999","Genotype","Amadeus_77"
"6997","335720","0","999","Barcode","11G5060136"
"6999","335721","0","999","Genotype","Amadeus_77"
"7000","335721","0","999","Barcode","11G5060444"
"6998","335721","0","999","DOI","10.2135/cropsci2017.04.0244"
"7002","335722","0","999","Genotype","IBC_301_204"
"7001","335722","0","999","DOI","10.2135/cropsci2017.04.0244"
"7003","335722","0","999","Barcode","11G5060142"
"7004","335723","0","999","DOI","10.2135/cropsci2017.04.0244"
"7005","335723","0","999","Genotype","IBC_301_204"
"7006","335723","0","999","Barcode","11G5060450"
"7009","335724","0","999","Barcode","11G5060143"
"7007","335724","0","999","DOI","10.2135/cropsci2017.04.0244"
"7008","335724","0","999","Genotype","CENTA_Pupil"
"7012","335725","0","999","Barcode","11G5060451"
"7011","335725","0","999","Genotype","CENTA_Pupil"
"7010","335725","0","999","DOI","10.2135/cropsci2017.04.0244"
"7015","335726","0","999","Barcode","11G5060144"
"7013","335726","0","999","DOI","10.2135/cropsci2017.04.0244"
"7014","335726","0","999","Genotype","INTA_Precoz"
"7016","335727","0","999","DOI","10.2135/cropsci2017.04.0244"
"7017","335727","0","999","Genotype","INTA_Precoz"
"7018","335727","0","999","Barcode","11G5060452"
"7021","335728","0","999","Barcode","11G5060145"
"7019","335728","0","999","DOI","10.2135/cropsci2017.04.0244"
"7020","335728","0","999","Genotype","Dehoro"
"7023","335729","0","999","Genotype","Dehoro"
"7024","335729","0","999","Barcode","11G5060453"
"7022","335729","0","999","DOI","10.2135/cropsci2017.04.0244"
"7026","335730","0","999","Genotype","TARS09_RR004"
"7025","335730","0","999","DOI","10.2135/cropsci2017.04.0244"
"7027","335730","0","999","Barcode","11G5060147"
"7030","335731","0","999","Barcode","11G5060455"
"7029","335731","0","999","Genotype","TARS09_RR004"
"7028","335731","0","999","DOI","10.2135/cropsci2017.04.0244"
"7032","335732","0","999","Genotype","TARS09_RR007"
"7033","335732","0","999","Barcode","11G5060148"
"7031","335732","0","999","DOI","10.2135/cropsci2017.04.0244"
"7034","335733","0","999","DOI","10.2135/cropsci2017.04.0244"
"7036","335733","0","999","Barcode","11G5060456"
"7035","335733","0","999","Genotype","TARS09_RR007"
"7038","335734","0","999","Genotype","TARS09_RR029"
"7037","335734","0","999","DOI","10.2135/cropsci2017.04.0244"
"7039","335734","0","999","Barcode","11G5060150"
"7040","335735","0","999","DOI","10.2135/cropsci2017.04.0244"
"7041","335735","0","999","Genotype","TARS09_RR029"
"7042","335735","0","999","Barcode","11G5060458"
"7044","335736","0","999","Genotype","F07_449_9_3"
"7043","335736","0","999","DOI","10.2135/cropsci2017.04.0244"
"7045","335736","0","999","Barcode","11G5060152"
"7046","335737","0","999","DOI","10.2135/cropsci2017.04.0244"
"7047","335737","0","999","Genotype","F07_449_9_3"
"7048","335737","0","999","Barcode","11G5060460"
"7049","335738","0","999","DOI","10.2135/cropsci2017.04.0244"
"7050","335738","0","999","Genotype","F07_014_22_2"
"7051","335738","0","999","Barcode","11G5060153"
"7053","335739","0","999","Genotype","F07_014_22_2"
"7052","335739","0","999","DOI","10.2135/cropsci2017.04.0244"
"7054","335739","0","999","Barcode","11G5060461"
"7056","335740","0","999","Genotype","Merlot"
"7057","335740","0","999","Barcode","11G5060102"
"7055","335740","0","999","DOI","10.2135/cropsci2017.04.0244"
"7059","335741","0","999","Genotype","Merlot"
"7060","335741","0","999","Barcode","11G5060187"
"7058","335741","0","999","DOI","10.2135/cropsci2017.04.0244"
"7062","335742","0","999","Genotype","Merlot"
"7061","335742","0","999","DOI","10.2135/cropsci2017.04.0244"
"7063","335742","0","999","Barcode","11G5060410"
"7065","335743","0","999","Genotype","Merlot"
"7066","335743","0","999","Barcode","11G5060495"
"7064","335743","0","999","DOI","10.2135/cropsci2017.04.0244"
"7069","335744","0","999","Barcode","11G5060213"
"7067","335744","0","999","DOI","10.2135/cropsci2017.04.0244"
"7068","335744","0","999","Genotype","Red_Ryder"
"7072","335745","0","999","Barcode","11G5060521"
"7070","335745","0","999","DOI","10.2135/cropsci2017.04.0244"
"7071","335745","0","999","Genotype","Red_Ryder"
"7074","335746","0","999","Genotype","Ember"
"7073","335746","0","999","DOI","10.2135/cropsci2017.04.0244"
"7075","335746","0","999","Barcode","11G5060221"
"7077","335747","0","999","Genotype","Ember"
"7078","335747","0","999","Barcode","11G5060529"
"7076","335747","0","999","DOI","10.2135/cropsci2017.04.0244"
"7080","335748","0","999","Genotype","Garnet"
"7081","335748","0","999","Barcode","11G5060222"
"7079","335748","0","999","DOI","10.2135/cropsci2017.04.0244"
"7083","335749","0","999","Genotype","Garnet"
"7084","335749","0","999","Barcode","11G5060530"
"7082","335749","0","999","DOI","10.2135/cropsci2017.04.0244"
"7086","335750","0","999","Genotype","UI_3"
"7085","335750","0","999","DOI","10.2135/cropsci2017.04.0244"
"7087","335750","0","999","Barcode","11G5060229"
"7088","335751","0","999","DOI","10.2135/cropsci2017.04.0244"
"7089","335751","0","999","Genotype","UI_3"
"7090","335751","0","999","Barcode","11G5060537"
